,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
1759,The University of Montana - ASUM Transportation,MB,DO,Active,Full Reporter,Missoula,MT,348,"Missoula, MT",45.0,82157.0,10.0,40948.0,2017.0,6.0,2017.0,661891.0,331229.0,1.9983,951261.0,536349.0,1.6193,2.8719
1760,Denver Regional Council of Governments,VP,PT,Inactive,Full Reporter,Denver,CO,21,"Denver-Aurora, CO",499.0,1984889.0,717.0,2803394.0,2010.0,12.0,2010.0,3497999.0,129602.0,26.9903,288445.0,634891.0,4.8988,2.2256
1761,"vRide, Inc. - Denver",VP,DO,Active,Full Reporter,Denver,CO,18,"Denver-Aurora, CO",668.0,2374203.0,668.0,2803394.0,2017.0,12.0,2017.0,8310267.0,206121.0,40.3174,852356.0,1105247.0,5.3621,4.1352
1762,Regional Transportation Commission of Washoe County,CB,PT,Active,Full Reporter,Reno,NV,94,"Reno, NV-CA",164.0,392141.0,136.0,313150.0,2017.0,6.0,2017.0,697758.0,27181.0,25.6708,85527.0,409052.0,15.0492,3.1466
1763,Regional Transportation Commission of Washoe County,DR,PT,Active,Full Reporter,Reno,NV,94,"Reno, NV-CA",164.0,392141.0,136.0,313150.0,2017.0,6.0,2017.0,1488254.0,206061.0,7.2224,340862.0,7046059.0,34.194,1.6542
1764,Regional Transportation Commission of Washoe County,DT,PT,Active,Full Reporter,Reno,NV,94,"Reno, NV-CA",164.0,392141.0,136.0,313150.0,2017.0,6.0,2017.0,179856.0,25377.0,7.0874,72396.0,441459.0,17.396,2.8528
1766,Regional Transportation Commission of Washoe County,MB,PT,Active,Full Reporter,Reno,NV,94,"Reno, NV-CA",164.0,392141.0,136.0,313150.0,2017.0,6.0,2017.0,21806057.0,7392468.0,2.9498,5631340.0,24782215.0,3.3524,0.7618
1767,Regional Transportation Commission of Washoe County,VP,PT,Active,Full Reporter,Reno,NV,94,"Reno, NV-CA",164.0,392141.0,136.0,313150.0,2017.0,6.0,2017.0,13569116.0,299215.0,45.3491,1035012.0,1556218.0,5.201,3.4591
1769,City and County of Honolulu Department of Transportation Services,DR,PT,Active,Full Reporter,Honolulu,HI,54,"Urban Honolulu, HI",170.0,802459.0,277.0,953207.0,2017.0,6.0,2017.0,12330294.0,1086061.0,11.3532,1803200.0,47567892.0,43.7985,1.6603
1770,City and County of Honolulu Department of Transportation Services,DT,PT,Active,Full Reporter,Honolulu,HI,54,"Urban Honolulu, HI",170.0,802459.0,277.0,953207.0,2017.0,6.0,2017.0,1489347.0,197789.0,7.53,260190.0,5886082.0,29.7594,1.3155
1773,City and County of Honolulu Department of Transportation Services,MB,PT,Active,Full Reporter,Honolulu,HI,54,"Urban Honolulu, HI",170.0,802459.0,277.0,953207.0,2017.0,6.0,2017.0,319106755.0,65276018.0,4.8886,51441589.0,194302874.0,2.9766,0.7881
1774,City and County of Honolulu Department of Transportation Services,VP,PT,Active,Full Reporter,Honolulu,HI,54,"Urban Honolulu, HI",170.0,802459.0,277.0,953207.0,2017.0,6.0,2017.0,1045.0,95.0,11.0,535.0,13647.0,143.6526,5.6316
1776,San Francisco Bay Area Rapid Transit District,HR,DO,Active,Full Reporter,Oakland,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,93.0,833762.0,2017.0,6.0,2017.0,1808935691.0,131810212.0,13.7238,479276684.0,618691516.0,4.6938,3.6361
1777,San Francisco Bay Area Rapid Transit District,MG,PT,Active,Full Reporter,Oakland,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,93.0,833762.0,2017.0,6.0,2017.0,3154096.0,991854.0,3.18,5536442.0,7356347.0,7.4168,5.5819
1779,Golden Empire Transit District,DR,DO,Active,Full Reporter,Bakersfield,CA,79,"Bakersfield, CA",138.0,523994.0,111.0,495019.0,2017.0,6.0,2017.0,396101.0,61148.0,6.4777,164644.0,1818065.0,29.7322,2.6925
1780,Golden Empire Transit District,MB,DO,Active,Full Reporter,Bakersfield,CA,79,"Bakersfield, CA",138.0,523994.0,111.0,495019.0,2017.0,6.0,2017.0,18501223.0,5157702.0,3.5871,4329747.0,26270843.0,5.0935,0.8395
1781,Santa Cruz Metropolitan Transit District,CB,DO,Active,Full Reporter,Santa Cruz,CA,204,"Santa Cruz, CA",58.0,163703.0,446.0,274146.0,2017.0,6.0,2017.0,9478138.0,303667.0,31.2123,1644388.0,4100413.0,13.503,5.4151
1782,Santa Cruz Metropolitan Transit District,DR,DO,Active,Full Reporter,Santa Cruz,CA,204,"Santa Cruz, CA",58.0,163703.0,446.0,274146.0,2017.0,6.0,2017.0,515338.0,71189.0,7.239,290282.0,4801494.0,67.4471,4.0776
1784,Santa Cruz Metropolitan Transit District,DT,PT,Active,Full Reporter,Santa Cruz,CA,204,"Santa Cruz, CA",58.0,163703.0,446.0,274146.0,2017.0,6.0,2017.0,28402.0,3927.0,7.2325,8224.0,134531.0,34.258,2.0942
1785,Santa Cruz Metropolitan Transit District,MB,DO,Active,Full Reporter,Santa Cruz,CA,204,"Santa Cruz, CA",58.0,163703.0,446.0,274146.0,2017.0,6.0,2017.0,20443594.0,4787727.0,4.27,7274012.0,32863894.0,6.8642,1.5193
1786,Modesto Area Express,DR,PT,Active,Full Reporter,Modesto,CA,105,"Modesto, CA",92.0,358172.0,59.0,253607.0,2017.0,6.0,2017.0,702577.0,102716.0,6.84,294639.0,2872407.0,27.9646,2.8685
1787,Modesto Area Express,DT,PT,Active,Full Reporter,Modesto,CA,105,"Modesto, CA",92.0,358172.0,59.0,253607.0,2017.0,6.0,2017.0,64408.0,13151.0,4.8976,22177.0,216202.0,16.44,1.6863
1788,Modesto Area Express,MB,PT,Active,Full Reporter,Modesto,CA,105,"Modesto, CA",92.0,358172.0,59.0,253607.0,2017.0,6.0,2017.0,11777285.0,2762922.0,4.2626,2460410.0,13779289.0,4.9872,0.8905
1789,Santa Monica's Big Blue Bus,DR,PT,Active,Full Reporter,Santa Monica,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,59.0,855918.0,2017.0,6.0,2017.0,52018.0,22928.0,2.2688,9336.0,492207.0,21.4675,0.4072
1791,Santa Monica's Big Blue Bus,MB,DO,Active,Full Reporter,Santa Monica,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,59.0,855918.0,2017.0,6.0,2017.0,50808723.0,13333812.0,3.8105,11809016.0,74331513.0,5.5747,0.8856
1792,San Mateo County Transit District,DR,PT,Active,Full Reporter,San Carlos,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,97.0,737100.0,2017.0,6.0,2017.0,2178101.0,268786.0,8.1035,675036.0,14300248.0,53.2031,2.5114
1793,San Mateo County Transit District,DT,PT,Active,Full Reporter,San Carlos,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,97.0,737100.0,2017.0,6.0,2017.0,1203411.0,101212.0,11.89,240767.0,5328776.0,52.6496,2.3788
1794,San Mateo County Transit District,MB,DO,Active,Full Reporter,San Carlos,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,97.0,737100.0,2017.0,6.0,2017.0,33581399.0,9309762.0,3.6071,12275039.0,94353570.0,10.1349,1.3185
1795,San Mateo County Transit District,MB,PT,Active,Full Reporter,San Carlos,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,97.0,737100.0,2017.0,6.0,2017.0,17779172.0,2871202.0,6.1922,3849491.0,19163971.0,6.6745,1.3407
1797,Torrance Transit System,DT,PT,Active,Full Reporter,Torrance,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,103.0,606847.0,2017.0,6.0,2017.0,310753.0,59747.0,5.2011,103720.0,467092.0,7.8178,1.736
1798,Torrance Transit System,MB,DO,Active,Full Reporter,Torrance,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,103.0,606847.0,2017.0,6.0,2017.0,18952862.0,3831423.0,4.9467,2539780.0,22077106.0,5.7621,0.6629
1800,San Joaquin Regional Transit District,CB,PT,Active,Full Reporter,Stockton,CA,102,"Stockton, CA",93.0,370583.0,1426.0,735764.0,2017.0,6.0,2017.0,7677190.0,173300.0,44.3,770980.0,1973684.0,11.3888,4.4488
1803,San Joaquin Regional Transit District,DT,PT,Active,Full Reporter,Stockton,CA,102,"Stockton, CA",93.0,370583.0,1426.0,735764.0,2017.0,6.0,2017.0,290227.0,49788.0,5.8293,185824.0,1359453.0,27.3048,3.7323
1804,San Joaquin Regional Transit District,MB,DO,Active,Full Reporter,Stockton,CA,102,"Stockton, CA",93.0,370583.0,1426.0,735764.0,2017.0,6.0,2017.0,10472474.0,2970088.0,3.526,2424815.0,20653045.0,6.9537,0.8164
1805,San Joaquin Regional Transit District,MB,PT,Active,Full Reporter,Stockton,CA,102,"Stockton, CA",93.0,370583.0,1426.0,735764.0,2017.0,6.0,2017.0,1700706.0,373191.0,4.5572,306343.0,6068925.0,16.2622,0.8209
1807,Santa Clara Valley Transportation Authority,DR,PT,Active,Full Reporter,San Jose,CA,29,"San Jose, CA",286.0,1664496.0,346.0,1938180.0,2017.0,6.0,2017.0,4443160.0,433750.0,10.2436,1497803.0,21687116.0,49.9991,3.4531
1808,Santa Clara Valley Transportation Authority,DT,PT,Active,Full Reporter,San Jose,CA,29,"San Jose, CA",286.0,1664496.0,346.0,1938180.0,2017.0,6.0,2017.0,1150650.0,107694.0,10.6844,308357.0,3842982.0,35.6843,2.8633
1809,Santa Clara Valley Transportation Authority,LR,DO,Active,Full Reporter,San Jose,CA,29,"San Jose, CA",286.0,1664496.0,346.0,1938180.0,2017.0,6.0,2017.0,47937329.0,9132084.0,5.2493,8062916.0,106017010.0,11.6093,0.8829
1810,Santa Clara Valley Transportation Authority,MB,DO,Active,Full Reporter,San Jose,CA,29,"San Jose, CA",286.0,1664496.0,346.0,1938180.0,2017.0,6.0,2017.0,150513834.0,29057047.0,5.1799,25655427.0,248477183.0,8.5514,0.8829
1811,Santa Clara Valley Transportation Authority,MB,PT,Active,Full Reporter,San Jose,CA,29,"San Jose, CA",286.0,1664496.0,346.0,1938180.0,2017.0,6.0,2017.0,1498870.0,407032.0,3.6824,0.0,1734698.0,4.2618,0.0
1812,Alameda-Contra Costa Transit District,CB,DO,Active,Full Reporter,Oakland,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,364.0,1425275.0,2017.0,6.0,2017.0,35847986.0,2526126.0,14.1909,6301032.0,18538893.0,7.3389,2.4943
1814,Alameda-Contra Costa Transit District,DR,PT,Active,Full Reporter,Oakland,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,364.0,1425275.0,2017.0,6.0,2017.0,7628865.0,728631.0,10.4701,2778899.0,39011685.0,53.5411,3.8139
1815,Alameda-Contra Costa Transit District,MB,DO,Active,Full Reporter,Oakland,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,364.0,1425275.0,2017.0,6.0,2017.0,163699331.0,49899177.0,3.2806,67618637.0,356745096.0,7.1493,1.3551
1816,Alameda-Contra Costa Transit District,MB,PT,Active,Full Reporter,Oakland,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,364.0,1425275.0,2017.0,6.0,2017.0,3415352.0,262070.0,13.0322,649095.0,2722041.0,10.3867,2.4768
1817,San Francisco Municipal Railway,CC,DO,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,49.0,874228.0,2017.0,6.0,2017.0,7814503.0,6224072.0,1.2555,27016038.0,66854982.0,10.7414,4.3406
1818,San Francisco Municipal Railway,DR,PT,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,49.0,874228.0,2017.0,6.0,2017.0,2935485.0,475786.0,6.1698,1091770.0,20609984.0,43.3178,2.2947
1820,San Francisco Municipal Railway,LR,DO,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,49.0,874228.0,2017.0,6.0,2017.0,139398231.0,50993166.0,2.7337,39220045.0,213773526.0,4.1922,0.7691
1821,San Francisco Municipal Railway,MB,DO,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,49.0,874228.0,2017.0,6.0,2017.0,231620604.0,107795832.0,2.1487,82908312.0,329281264.0,3.0547,0.7691
1822,San Francisco Municipal Railway,SR,DO,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,49.0,874228.0,2017.0,6.0,2017.0,10674054.0,7471854.0,1.4286,5746779.0,23796259.0,3.1848,0.7691
1823,San Francisco Municipal Railway,TB,DO,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,49.0,874228.0,2017.0,6.0,2017.0,79086719.0,53301250.0,1.4838,40995246.0,165409220.0,3.1033,0.7691
1824,"Golden Gate Bridge, Highway and Transportation District",DR,PT,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,145.0,887386.0,2017.0,6.0,2017.0,454933.0,38481.0,11.8223,157514.0,1904122.0,49.4821,4.0933
1825,"Golden Gate Bridge, Highway and Transportation District",FB,DO,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,145.0,887386.0,2017.0,6.0,2017.0,27369741.0,2523077.0,10.8478,20320630.0,31138174.0,12.3413,8.0539
1826,"Golden Gate Bridge, Highway and Transportation District",MB,DO,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,145.0,887386.0,2017.0,6.0,2017.0,58499672.0,3137403.0,18.6459,15028292.0,69837631.0,22.2597,4.79
1828,City of Santa Rosa,DR,PT,Active,Full Reporter,Santa Rosa,CA,123,"Santa Rosa, CA",98.0,308231.0,51.0,181430.0,2017.0,6.0,2017.0,239063.0,43789.0,5.4594,136952.0,1282815.0,29.2954,3.1275
1829,City of Santa Rosa,MB,DO,Active,Full Reporter,Santa Rosa,CA,123,"Santa Rosa, CA",98.0,308231.0,51.0,181430.0,2017.0,6.0,2017.0,7920416.0,2012755.0,3.9351,1542666.0,11630924.0,5.7786,0.7664
1830,City of Santa Rosa,MB,PT,Active,Full Reporter,Santa Rosa,CA,123,"Santa Rosa, CA",98.0,308231.0,51.0,181430.0,2017.0,6.0,2017.0,19628.0,6553.0,2.9953,67348.0,111857.0,17.0696,10.2774
1831,Sacramento Regional Transit District,DR,DO,Active,Full Reporter,Sacramento,CA,28,"Sacramento, CA",471.0,1723634.0,226.0,1031946.0,2017.0,6.0,2017.0,22520.0,8709.0,2.5858,12058.0,396371.0,45.5128,1.3845
1833,Sacramento Regional Transit District,LR,DO,Active,Full Reporter,Sacramento,CA,28,"Sacramento, CA",471.0,1723634.0,226.0,1031946.0,2017.0,6.0,2017.0,68759512.0,11442458.0,6.0092,14802798.0,67841139.0,5.9289,1.2937
1834,Sacramento Regional Transit District,MB,DO,Active,Full Reporter,Sacramento,CA,28,"Sacramento, CA",471.0,1723634.0,226.0,1031946.0,2017.0,6.0,2017.0,35343164.0,10218787.0,3.4586,15672242.0,81360374.0,7.9618,1.5337
1837,Santa Barbara Metropolitan Transit District,MB,DO,Active,Full Reporter,Santa Barbara,CA,184,"Santa Barbara, CA",56.0,195861.0,52.0,199668.0,2017.0,6.0,2017.0,26309128.0,6425839.0,4.0943,7205297.0,23951608.0,3.7274,1.1213
1840,Norwalk Transit System,DR,PT,Active,Full Reporter,Norwalk,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,37.0,637365.0,2017.0,6.0,2017.0,74546.0,21849.0,3.4119,24903.0,368856.0,16.8821,1.1398
1842,Norwalk Transit System,MB,DO,Active,Full Reporter,Norwalk,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,37.0,637365.0,2017.0,6.0,2017.0,6450279.0,1539633.0,4.1895,1358912.0,11541647.0,7.4964,0.8826
1844,Long Beach Transit,DR,PT,Active,Full Reporter,Long Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,98.0,796609.0,2017.0,6.0,2017.0,203662.0,42793.0,4.7592,71086.0,838555.0,19.5956,1.6612
1847,Long Beach Transit,MB,DO,Active,Full Reporter,Long Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,98.0,796609.0,2017.0,6.0,2017.0,81388807.0,25220528.0,3.2271,15302352.0,82199523.0,3.2592,0.6067
1849,City of La Mirada Transit,DR,PT,Active,Full Reporter,La Mirada,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,8.0,49527.0,2017.0,6.0,2017.0,130091.0,45443.0,2.8627,34973.0,802249.0,17.654,0.7696
1850,San Diego Metropolitan Transit System,CB,PT,Active,Full Reporter,San Diego,CA,15,"San Diego, CA",732.0,2956746.0,720.0,2462707.0,2017.0,6.0,2017.0,7039114.0,287252.0,24.505,1196656.0,2255518.0,7.8521,4.1659
1851,San Diego Metropolitan Transit System,DR,PT,Active,Full Reporter,San Diego,CA,15,"San Diego, CA",732.0,2956746.0,720.0,2462707.0,2017.0,6.0,2017.0,6606027.0,636365.0,10.3809,2878169.0,19782431.0,31.0866,4.5228
1853,San Diego Metropolitan Transit System,LR,DO,Active,Full Reporter,San Diego,CA,15,"San Diego, CA",732.0,2956746.0,720.0,2462707.0,2017.0,6.0,2017.0,210971128.0,37638945.0,5.6051,38968409.0,82472931.0,2.1912,1.0353
1854,San Diego Metropolitan Transit System,MB,DO,Active,Full Reporter,San Diego,CA,15,"San Diego, CA",732.0,2956746.0,720.0,2462707.0,2017.0,6.0,2017.0,109727324.0,24314556.0,4.5128,24863742.0,104733367.0,4.3074,1.0226
1855,San Diego Metropolitan Transit System,MB,PT,Active,Full Reporter,San Diego,CA,15,"San Diego, CA",732.0,2956746.0,720.0,2462707.0,2017.0,6.0,2017.0,82286454.0,25317688.0,3.2502,25372479.0,59408223.0,2.3465,1.0022
1856,Fresno Area Express,DR,PT,Active,Full Reporter,Fresno,CA,63,"Fresno, CA",171.0,654628.0,133.0,515609.0,2017.0,6.0,2017.0,1458735.0,199948.0,7.2956,259414.0,6580419.0,32.9107,1.2974
1857,Fresno Area Express,MB,DO,Active,Full Reporter,Fresno,CA,63,"Fresno, CA",171.0,654628.0,133.0,515609.0,2017.0,6.0,2017.0,25066881.0,9622875.0,2.6049,7640262.0,37717694.0,3.9196,0.794
1859,City of Vallejo Transportation Program,FB,PT,Inactive,Full Reporter,Vallejo,CA,203,"Vallejo, CA",42.0,165074.0,48.0,210000.0,2012.0,6.0,2012.0,18993068.0,668770.0,28.4,6113652.0,12881863.0,19.262,9.1416
1861,Omnitrans,DR,PT,Active,Full Reporter,San Bernardino,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,466.0,1487235.0,2017.0,6.0,2017.0,6055292.0,432343.0,14.0058,1633344.0,12671400.0,29.3087,3.7779
1862,Omnitrans,MB,DO,Active,Full Reporter,San Bernardino,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,466.0,1487235.0,2017.0,6.0,2017.0,57056423.0,11106029.0,5.1374,11237904.0,64516151.0,5.8091,1.0119
1863,Omnitrans,MB,PT,Active,Full Reporter,San Bernardino,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,466.0,1487235.0,2017.0,6.0,2017.0,356646.0,114224.0,3.1223,123260.0,1854894.0,16.2391,1.0791
1864,North County Transit District,CR,PT,Active,Full Reporter,Oceanside,CA,15,"San Diego, CA",732.0,2956746.0,403.0,849420.0,2017.0,6.0,2017.0,38461097.0,1454865.0,26.4362,5882922.0,18049952.0,12.4066,4.0436
1865,North County Transit District,DR,PT,Active,Full Reporter,Oceanside,CA,15,"San Diego, CA",732.0,2956746.0,403.0,849420.0,2017.0,6.0,2017.0,2774140.0,213936.0,12.9671,820106.0,9863176.0,46.1034,3.8334
1869,North County Transit District,MB,PT,Active,Full Reporter,Oceanside,CA,15,"San Diego, CA",732.0,2956746.0,403.0,849420.0,2017.0,6.0,2017.0,29113751.0,6740871.0,4.319,6420477.0,49505107.0,7.344,0.9525
1870,North County Transit District,YR,PT,Active,Full Reporter,Oceanside,CA,15,"San Diego, CA",732.0,2956746.0,403.0,849420.0,2017.0,6.0,2017.0,21868218.0,2549053.0,8.579,2692730.0,15411451.0,6.046,1.0564
1871,Riverside Transit Agency,CB,DO,Active,Full Reporter,Riverside,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,2725.0,2018724.0,2017.0,6.0,2017.0,4063080.0,208470.0,19.49,797766.0,3729967.0,17.8921,3.8268
1872,Riverside Transit Agency,CB,PT,Active,Full Reporter,Riverside,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,2725.0,2018724.0,2017.0,6.0,2017.0,2193872.0,94482.0,23.22,196458.0,2030279.0,21.4885,2.0793
1873,Riverside Transit Agency,DR,PT,Active,Full Reporter,Riverside,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,2725.0,2018724.0,2017.0,6.0,2017.0,4682939.0,415326.0,11.2753,1528923.0,11324949.0,27.2676,3.6813
1874,Riverside Transit Agency,DT,PT,Active,Full Reporter,Riverside,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,2725.0,2018724.0,2017.0,6.0,2017.0,193527.0,11051.0,17.5122,44724.0,515506.0,46.6479,4.0471
1875,Riverside Transit Agency,MB,DO,Active,Full Reporter,Riverside,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,2725.0,2018724.0,2017.0,6.0,2017.0,41552500.0,6627193.0,6.27,5949581.0,40898907.0,6.1714,0.8978
1876,Riverside Transit Agency,MB,PT,Active,Full Reporter,Riverside,CA,22,"Riverside-San Bernardino, CA",545.0,1932666.0,2725.0,2018724.0,2017.0,6.0,2017.0,9199408.0,1385453.0,6.64,1839396.0,12936209.0,9.3372,1.3276
1878,City of Phoenix Public Transit Department dba Valley Metro,DR,PT,Active,Full Reporter,Phoenix,AZ,12,"Phoenix-Mesa, AZ",1147.0,3629114.0,462.0,1984490.0,2017.0,6.0,2017.0,3045709.0,316272.0,9.63,836253.0,18065259.0,57.1194,2.6441
1879,City of Phoenix Public Transit Department dba Valley Metro,MB,PT,Active,Full Reporter,Phoenix,AZ,12,"Phoenix-Mesa, AZ",1147.0,3629114.0,462.0,1984490.0,2017.0,6.0,2017.0,146904639.0,38998417.0,3.7669,27060115.0,159404086.0,4.0875,0.6939
1880,City of Tucson,DR,DO,Active,Full Reporter,Tucson   ,AZ,52,"Tucson, AZ",353.0,843168.0,239.0,636499.0,2017.0,6.0,2017.0,4480499.0,569637.0,7.8655,979663.0,15179449.0,26.6476,1.7198
1881,City of Tucson,MB,DO,Active,Full Reporter,Tucson   ,AZ,52,"Tucson, AZ",353.0,843168.0,239.0,636499.0,2017.0,6.0,2017.0,78572964.0,16388315.0,4.7945,10655133.0,57033743.0,3.4801,0.6502
1882,City of Tucson,SR,DO,Active,Full Reporter,Tucson   ,AZ,52,"Tucson, AZ",353.0,843168.0,239.0,636499.0,2017.0,6.0,2017.0,1467879.0,900539.0,1.63,600361.0,4347759.0,4.828,0.6667
1883,City of Glendale Transit,DR,DO,Active,Full Reporter,Glendale,AZ,12,"Phoenix-Mesa, AZ",1147.0,3629114.0,59.0,226721.0,2017.0,6.0,2017.0,330795.0,71912.0,4.6,89641.0,2728102.0,37.9367,1.2465
1886,City of Glendale Transit,MB,DO,Active,Full Reporter,Glendale,AZ,12,"Phoenix-Mesa, AZ",1147.0,3629114.0,59.0,226721.0,2017.0,6.0,2017.0,161280.0,84440.0,1.91,20219.0,890261.0,10.5431,0.2394
1888,Gold Coast Transit,DR,PT,Active,Full Reporter,Oxnard,CA,103,"Oxnard, CA",84.0,367260.0,84.0,367260.0,2017.0,6.0,2017.0,763048.0,102424.0,7.4499,268530.0,3028862.0,29.5718,2.6217
1889,Gold Coast Transit,MB,DO,Active,Full Reporter,Oxnard,CA,103,"Oxnard, CA",84.0,367260.0,84.0,367260.0,2017.0,6.0,2017.0,15361578.0,3616387.0,4.2478,2936328.0,18924544.0,5.233,0.812
1890,Orange County Transportation Authority,CB,DO,Active,Full Reporter,Orange,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,435.0,2856307.0,2017.0,6.0,2017.0,2441650.0,115641.0,21.1141,194653.0,1814289.0,15.689,1.6833
1891,Orange County Transportation Authority,CB,PT,Active,Full Reporter,Orange,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,435.0,2856307.0,2017.0,6.0,2017.0,2950650.0,153080.0,19.2752,220840.0,2134529.0,13.9439,1.4426
1892,Orange County Transportation Authority,DR,PT,Active,Full Reporter,Orange,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,435.0,2856307.0,2017.0,6.0,2017.0,16656225.0,1475934.0,11.2852,6520789.0,70126555.0,47.5133,4.4181
1893,Orange County Transportation Authority,DT,PT,Active,Full Reporter,Orange,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,435.0,2856307.0,2017.0,6.0,2017.0,410307.0,135639.0,3.025,466153.0,1687990.0,12.4447,3.4367
1894,Orange County Transportation Authority,MB,DO,Active,Full Reporter,Orange,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,435.0,2856307.0,2017.0,6.0,2017.0,93370948.0,27908275.0,3.3456,27711989.0,128823910.0,4.616,0.993
1895,Orange County Transportation Authority,MB,PT,Active,Full Reporter,Orange,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,435.0,2856307.0,2017.0,6.0,2017.0,45640176.0,11777850.0,3.8751,11389144.0,59992332.0,5.0937,0.967
1896,Orange County Transportation Authority,VP,PT,Active,Full Reporter,Orange,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,435.0,2856307.0,2017.0,6.0,2017.0,44765651.0,1297079.0,34.5127,5120531.0,7625144.0,5.8787,3.9477
1897,Culver City Municipal Bus Lines,DR,DO,Active,Full Reporter,Culver City,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,33.0,341718.0,2017.0,6.0,2017.0,17991.0,8849.0,2.0331,4017.0,266382.0,30.1031,0.4539
1899,Culver City Municipal Bus Lines,MB,DO,Active,Full Reporter,Culver City,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,33.0,341718.0,2017.0,6.0,2017.0,16882615.0,5070970.0,3.3293,3188559.0,21203586.0,4.1814,0.6288
